FID,Join_Count,TARGET_FID,Id,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,pid,Lon,Lat
667,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.668745,31.3201464
668,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6668508,31.31647843
669,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6680744,31.31562254
670,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6729862,31.31588756
671,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6672867,31.31444784
672,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6676488,31.30948588
673,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6675767,31.30724027
674,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6674925,31.30224098
675,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6684132,31.29844689
676,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6686365,31.30825676
677,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6736347,31.30824656
678,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6705459,31.28541999
679,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6700756,31.2817299
680,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6699206,31.25831804
681,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6697206,31.2533222
682,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6694879,31.25006236
683,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6703953,31.24527578
684,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6721267,31.24059495
685,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6705778,31.25099951
686,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6698717,31.26569237
687,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6700079,31.26069608
688,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6710958,31.25929775
689,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6760956,31.25933398
690,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6807483,31.2577305
691,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6734117,31.27806368
692,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6719858,31.27327133
693,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6705598,31.26847898
694,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6712706,31.26691056
695,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6762562,31.26728922
696,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6812419,31.26766789
697,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6720482,31.28659365
698,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6707051,31.28998077
699,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6734511,31.29750031
700,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6719246,31.29277518
701,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6725157,31.28914668
702,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6725645,31.33202357
703,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6795374,31.33569578
704,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6746503,31.33464041
705,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6784492,31.34223093
706,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6736153,31.34098575
707,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6720207,31.3367072
708,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6728504,31.32997771
709,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6737188,31.33119578
710,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6786559,31.33198664
711,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6835929,31.3327775
712,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6885369,31.33352216
713,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6934906,31.33420052
714,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6735547,31.28593373
715,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6743283,31.2811364
716,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6747746,31.3071846
717,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6741037,31.30222981
718,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6746858,31.29853123
719,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.679683,31.29836189
720,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6846801,31.29819255
721,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6896773,31.29803228
722,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6946432,31.2985614
723,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6995879,31.29930268
724,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.7045327,31.30004395
725,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6747202,31.32489527
726,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6796505,31.32571866
727,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6845172,31.32685748
728,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6894843,31.32728641
729,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6739223,31.32375525
730,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6746692,31.27845791
731,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6782662,31.27499376
732,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6816756,31.27133646
733,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6746932,31.32185552
734,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.676189,31.31731575
735,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.675703,31.31412275
736,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.7164628,31.30992951
737,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.7115836,31.30885614
738,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.7065935,31.3087433
739,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.7015996,31.30895499
740,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6966078,31.30871507
741,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6916194,31.30837459
742,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6866223,31.308291
743,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6816223,31.30829327
744,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6766223,31.30829554
745,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6786388,31.34513278
746,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6803866,31.34278063
747,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6853271,31.3435497
748,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6901317,31.3448574
749,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6796748,31.34159602
750,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6940098,31.34153223
751,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6891302,31.34044141
752,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6841534,31.34012606
753,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6803248,31.33702716
754,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6975379,31.33928818
755,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6926241,31.33836336
756,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6877104,31.33743853
757,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6828136,31.33643073
758,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6823376,31.25618149
759,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6840431,31.25442319
760,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6832103,31.25326194
761,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6840263,31.26710834
762,0,0,0,0,0,residential,,,B,0,0,F,F,1,120.6876389,31.26368275
